start,end,start [s],end [s],dur [s],speaker
68319,79456,4.27,4.966,0.696,SPEAKER_03
192733,201426,12.046,12.589,0.543,SPEAKER_00
280475,286451,17.53,17.903,0.374,SPEAKER_00
298675,313616,18.667,19.601,0.934,SPEAKER_00
361426,365500,22.589,22.844,0.255,SPEAKER_03
414668,427707,25.917,26.732,0.815,SPEAKER_03
440203,482308,27.513,30.144,2.632,SPEAKER_03
514091,523327,32.131,32.708,0.577,SPEAKER_03
561358,571952,35.085,35.747,0.662,SPEAKER_03
670560,683056,41.91,42.691,0.781,SPEAKER_02
733582,744719,45.849,46.545,0.696,SPEAKER_02
768081,805297,48.005,50.331,2.326,SPEAKER_01
838981,847945,52.436,52.997,0.56,SPEAKER_01
896027,911782,56.002,56.986,0.985,SPEAKER_01
