start,end,start [s],end [s],dur [s],speaker
15348,39796,0.959,2.487,1.528,SPEAKER_02
50390,78641,3.149,4.915,1.766,SPEAKER_02
106349,114499,6.647,7.156,0.509,SPEAKER_02
122648,137045,7.666,8.565,0.9,SPEAKER_02
153887,207674,9.618,12.98,3.362,SPEAKER_02
276943,280747,17.309,17.547,0.238,SPEAKER_02
335348,347572,20.959,21.723,0.764,SPEAKER_01
402716,433412,25.17,27.088,1.919,SPEAKER_01
543157,544787,33.947,34.049,0.102,SPEAKER_01
544787,546960,34.049,34.185,0.136,SPEAKER_03
546960,547504,34.185,34.219,0.034,SPEAKER_01
547504,548047,34.219,34.253,0.034,SPEAKER_03
561629,579830,35.102,36.239,1.138,SPEAKER_00
604550,610526,37.784,38.158,0.374,SPEAKER_03
616502,645297,38.531,40.331,1.8,SPEAKER_00
740645,768896,46.29,48.056,1.766,SPEAKER_03
811001,824855,50.688,51.553,0.866,SPEAKER_03
848760,859354,53.048,53.71,0.662,SPEAKER_03
