start,end,start [s],end [s],dur [s],speaker
23225,54736,1.452,3.421,1.969,SPEAKER_00
35178,44957,2.199,2.81,0.611,SPEAKER_01
80814,103361,5.051,6.46,1.409,SPEAKER_00
138947,160135,8.684,10.008,1.324,SPEAKER_00
179694,193276,11.231,12.08,0.849,SPEAKER_01
264448,285093,16.528,17.818,1.29,SPEAKER_01
328285,351103,20.518,21.944,1.426,SPEAKER_01
385059,403531,24.066,25.221,1.154,SPEAKER_01
434770,453514,27.173,28.345,1.171,SPEAKER_01
484482,498879,30.28,31.18,0.9,SPEAKER_01
948183,963123,59.261,60.195,0.934,SPEAKER_00
