start,end,start [s],end [s],dur [s],speaker
12631,152529,0.789,9.533,8.744,SPEAKER_01
152529,159864,9.533,9.992,0.458,SPEAKER_00
154159,154431,9.635,9.652,0.017,SPEAKER_01
156604,166383,9.788,10.399,0.611,SPEAKER_01
160135,209303,10.008,13.081,3.073,SPEAKER_00
167198,167741,10.45,10.484,0.034,SPEAKER_01
227775,246791,14.236,15.424,1.188,SPEAKER_00
246791,277758,15.424,17.36,1.935,SPEAKER_01
277758,306010,17.36,19.126,1.766,SPEAKER_00
309541,313887,19.346,19.618,0.272,SPEAKER_01
322037,353276,20.127,22.08,1.952,SPEAKER_00
409235,424719,25.577,26.545,0.968,SPEAKER_01
430152,440747,26.885,27.547,0.662,SPEAKER_00
475246,518709,29.703,32.419,2.716,SPEAKER_01
541256,565704,33.829,35.357,1.528,SPEAKER_01
570050,578200,35.628,36.138,0.509,SPEAKER_00
592597,605636,37.037,37.852,0.815,SPEAKER_01
620848,636876,38.803,39.805,1.002,SPEAKER_01
661595,680339,41.35,42.521,1.171,SPEAKER_01
691205,726791,43.2,45.424,2.224,SPEAKER_01
730865,745806,45.679,46.613,0.934,SPEAKER_01
752054,762105,47.003,47.632,0.628,SPEAKER_00
762105,810730,47.632,50.671,3.039,SPEAKER_01
819422,833276,51.214,52.08,0.866,SPEAKER_00
960135,993276,60.008,62.08,2.071,SPEAKER_01
1002512,1012292,62.657,63.268,0.611,SPEAKER_00
