start,end,start [s],end [s],dur [s],speaker
18607,101731,1.163,6.358,5.195,SPEAKER_03
114770,161765,7.173,10.11,2.937,SPEAKER_03
172088,198709,10.756,12.419,1.664,SPEAKER_03
207130,225331,12.946,14.083,1.138,SPEAKER_03
234023,297860,14.626,18.616,3.99,SPEAKER_03
308183,308998,19.261,19.312,0.051,SPEAKER_03
309269,317147,19.329,19.822,0.492,SPEAKER_03
338336,364685,21.146,22.793,1.647,SPEAKER_03
385059,411680,24.066,25.73,1.664,SPEAKER_03
411680,411952,25.73,25.747,0.017,SPEAKER_04
431511,439117,26.969,27.445,0.475,SPEAKER_04
451069,451341,28.192,28.209,0.017,SPEAKER_04
451612,494804,28.226,30.925,2.699,SPEAKER_04
538811,539083,33.676,33.693,0.017,SPEAKER_00
539083,560000,33.693,35.0,1.307,SPEAKER_04
560000,560271,35.0,35.017,0.017,SPEAKER_00
560271,560543,35.017,35.034,0.017,SPEAKER_04
560543,562444,35.034,35.153,0.119,SPEAKER_00
608896,618132,38.056,38.633,0.577,SPEAKER_00
634974,671375,39.686,41.961,2.275,SPEAKER_00
686044,689575,42.878,43.098,0.221,SPEAKER_00
689575,712937,43.098,44.559,1.46,SPEAKER_01
775687,821595,48.48,51.35,2.869,SPEAKER_02
834363,875925,52.148,54.745,2.598,SPEAKER_02
909337,911239,56.834,56.952,0.119,SPEAKER_00
911239,914499,56.952,57.156,0.204,SPEAKER_02
914499,937589,57.156,58.599,1.443,SPEAKER_00
