start,end,start [s],end [s],dur [s],speaker
5025,10730,0.314,0.671,0.357,SPEAKER_00
18879,62614,1.18,3.913,2.733,SPEAKER_00
88421,110424,5.526,6.902,1.375,SPEAKER_00
134872,160135,8.43,10.008,1.579,SPEAKER_00
183769,229677,11.486,14.355,2.869,SPEAKER_00
254397,284550,15.9,17.784,1.885,SPEAKER_00
295415,325297,18.463,20.331,1.868,SPEAKER_00
354634,435042,22.165,27.19,5.025,SPEAKER_00
455144,474974,28.447,29.686,1.239,SPEAKER_00
499151,538539,31.197,33.659,2.462,SPEAKER_00
552393,725704,34.525,45.357,10.832,SPEAKER_00
728692,767809,45.543,47.988,2.445,SPEAKER_00
777860,812631,48.616,50.789,2.173,SPEAKER_00
836808,897657,52.301,56.104,3.803,SPEAKER_00
