start,end,start [s],end [s],dur [s],speaker
41697,62886,2.606,3.93,1.324,SPEAKER_00
122105,150899,7.632,9.431,1.8,SPEAKER_00
291069,325025,18.192,20.314,2.122,SPEAKER_00
364957,395653,22.81,24.728,1.919,SPEAKER_00
510288,532020,31.893,33.251,1.358,SPEAKER_00
591239,597215,36.952,37.326,0.374,SPEAKER_00
889507,913140,55.594,57.071,1.477,SPEAKER_00
941663,976162,58.854,61.01,2.156,SPEAKER_00
982410,1004685,61.401,62.793,1.392,SPEAKER_00
1022071,1053582,63.879,65.849,1.969,SPEAKER_00
1088353,1117962,68.022,69.873,1.851,SPEAKER_00
1136706,1153548,71.044,72.097,1.053,SPEAKER_00
1161154,1188319,72.572,74.27,1.698,SPEAKER_00
1211409,1240475,75.713,77.53,1.817,SPEAKER_00
1303225,1337724,81.452,83.608,2.156,SPEAKER_00
1384176,1465942,86.511,91.621,5.11,SPEAKER_00
1480339,1520000,92.521,95.0,2.479,SPEAKER_00
1661799,1717758,103.862,107.36,3.497,SPEAKER_00
1826146,1961969,114.134,122.623,8.489,SPEAKER_00
1996468,2023633,124.779,126.477,1.698,SPEAKER_00
