start,end,start [s],end [s],dur [s],speaker
135,8013,0.008,0.501,0.492,SPEAKER_04
38166,61528,2.385,3.846,1.46,SPEAKER_04
63972,160135,3.998,10.008,6.01,SPEAKER_04
201426,201969,12.589,12.623,0.034,SPEAKER_05
201969,217724,12.623,13.608,0.985,SPEAKER_04
217724,222886,13.608,13.93,0.323,SPEAKER_05
222886,223157,13.93,13.947,0.017,SPEAKER_04
249779,355993,15.611,22.25,6.638,SPEAKER_05
369847,390764,23.115,24.423,1.307,SPEAKER_05
518709,527945,32.419,32.997,0.577,SPEAKER_02
540984,576842,33.812,36.053,2.241,SPEAKER_01
588522,628455,36.783,39.278,2.496,SPEAKER_03
651273,660780,40.705,41.299,0.594,SPEAKER_03
693921,707775,43.37,44.236,0.866,SPEAKER_03
707775,708047,44.236,44.253,0.017,SPEAKER_00
709405,747164,44.338,46.698,2.36,SPEAKER_00
756943,774329,47.309,48.396,1.087,SPEAKER_00
797962,815891,49.873,50.993,1.121,SPEAKER_04
831918,857453,51.995,53.591,1.596,SPEAKER_04
