start,end,start [s],end [s],dur [s],speaker
17521,57453,1.095,3.591,2.496,SPEAKER_00
63972,73752,3.998,4.61,0.611,SPEAKER_00
97113,117487,6.07,7.343,1.273,SPEAKER_00
128624,152258,8.039,9.516,1.477,SPEAKER_00
155246,171001,9.703,10.688,0.985,SPEAKER_00
198166,211205,12.385,13.2,0.815,SPEAKER_00
232665,235653,14.542,14.728,0.187,SPEAKER_00
267707,304651,16.732,19.041,2.309,SPEAKER_00
319049,345942,19.941,21.621,1.681,SPEAKER_00
408421,427979,25.526,26.749,1.222,SPEAKER_00
457317,461935,28.582,28.871,0.289,SPEAKER_00
477419,498607,29.839,31.163,1.324,SPEAKER_00
527674,539898,32.98,33.744,0.764,SPEAKER_00
576842,592597,36.053,37.037,0.985,SPEAKER_00
614057,626553,38.379,39.16,0.781,SPEAKER_00
662139,673548,41.384,42.097,0.713,SPEAKER_00
721358,735755,45.085,45.985,0.9,SPEAKER_00
774329,801494,48.396,50.093,1.698,SPEAKER_00
833005,848760,52.063,53.048,0.985,SPEAKER_00
859898,873752,53.744,54.61,0.866,SPEAKER_00
889235,907436,55.577,56.715,1.138,SPEAKER_00
902818,903904,56.426,56.494,0.068,SPEAKER_01
916400,930797,57.275,58.175,0.9,SPEAKER_00
946825,961494,59.177,60.093,0.917,SPEAKER_00
