start,end,start [s],end [s],dur [s],speaker
135,66417,0.008,4.151,4.143,SPEAKER_00
68862,106078,4.304,6.63,2.326,SPEAKER_00
111782,131341,6.986,8.209,1.222,SPEAKER_00
137317,170186,8.582,10.637,2.054,SPEAKER_00
186757,227504,11.672,14.219,2.547,SPEAKER_00
229949,262275,14.372,16.392,2.02,SPEAKER_00
271782,285365,16.986,17.835,0.849,SPEAKER_00
302478,322852,18.905,20.178,1.273,SPEAKER_00
339966,347843,21.248,21.74,0.492,SPEAKER_00
356536,367402,22.284,22.963,0.679,SPEAKER_00
390220,400271,24.389,25.017,0.628,SPEAKER_00
403531,414125,25.221,25.883,0.662,SPEAKER_00
438573,450526,27.411,28.158,0.747,SPEAKER_00
460848,469541,28.803,29.346,0.543,SPEAKER_00
488013,495348,30.501,30.959,0.458,SPEAKER_00
507572,520067,31.723,32.504,0.781,SPEAKER_00
551850,559456,34.491,34.966,0.475,SPEAKER_00
565161,592597,35.323,37.037,1.715,SPEAKER_00
609711,625738,38.107,39.109,1.002,SPEAKER_00
633073,646383,39.567,40.399,0.832,SPEAKER_00
693378,708319,43.336,44.27,0.934,SPEAKER_00
717826,728421,44.864,45.526,0.662,SPEAKER_00
747164,763463,46.698,47.716,1.019,SPEAKER_00
854193,892224,53.387,55.764,2.377,SPEAKER_01
930797,944108,58.175,59.007,0.832,SPEAKER_01
