start,end,start [s],end [s],dur [s],speaker
15076,37079,0.942,2.317,1.375,SPEAKER_02
53921,112054,3.37,7.003,3.633,SPEAKER_02
128081,154702,8.005,9.669,1.664,SPEAKER_02
156061,212020,9.754,13.251,3.497,SPEAKER_02
215551,224244,13.472,14.015,0.543,SPEAKER_04
237826,253853,14.864,15.866,1.002,SPEAKER_02
313616,355178,19.601,22.199,2.598,SPEAKER_03
365500,382071,22.844,23.879,1.036,SPEAKER_03
466553,481765,29.16,30.11,0.951,SPEAKER_00
521969,522241,32.623,32.64,0.017,SPEAKER_01
522241,531477,32.64,33.217,0.577,SPEAKER_00
531477,533378,33.217,33.336,0.119,SPEAKER_01
543972,546417,33.998,34.151,0.153,SPEAKER_01
577928,698811,36.121,43.676,7.555,SPEAKER_01
724346,761833,45.272,47.615,2.343,SPEAKER_01
768081,776502,48.005,48.531,0.526,SPEAKER_01
