start,end,start [s],end [s],dur [s],speaker
135,5025,0.008,0.314,0.306,SPEAKER_00
16706,55551,1.044,3.472,2.428,SPEAKER_05
57996,77283,3.625,4.83,1.205,SPEAKER_05
84346,101188,5.272,6.324,1.053,SPEAKER_05
159864,179151,9.992,11.197,1.205,SPEAKER_01
199524,211748,12.47,13.234,0.764,SPEAKER_05
239185,278302,14.949,17.394,2.445,SPEAKER_05
394567,407606,24.66,25.475,0.815,SPEAKER_04
412224,432054,25.764,27.003,1.239,SPEAKER_04
451341,458132,28.209,28.633,0.424,SPEAKER_00
458132,463565,28.633,28.973,0.34,SPEAKER_04
489643,531205,30.603,33.2,2.598,SPEAKER_04
665398,678709,41.587,42.419,0.832,SPEAKER_03
700713,712937,43.795,44.559,0.764,SPEAKER_03
842512,863157,52.657,53.947,1.29,SPEAKER_02
975891,981867,60.993,61.367,0.374,SPEAKER_02
