start,end,start [s],end [s],dur [s],speaker
135,4210,0.008,0.263,0.255,SPEAKER_00
16162,22410,1.01,1.401,0.39,SPEAKER_00
26757,27028,1.672,1.689,0.017,SPEAKER_00
59354,65874,3.71,4.117,0.407,SPEAKER_00
72937,122920,4.559,7.683,3.124,SPEAKER_00
131612,137860,8.226,8.616,0.39,SPEAKER_00
148183,163395,9.261,10.212,0.951,SPEAKER_00
184312,200067,11.52,12.504,0.985,SPEAKER_00
205772,223157,12.861,13.947,1.087,SPEAKER_00
239728,258200,14.983,16.138,1.154,SPEAKER_00
267979,273684,16.749,17.105,0.357,SPEAKER_00
281833,291884,17.615,18.243,0.628,SPEAKER_00
294057,308726,18.379,19.295,0.917,SPEAKER_00
317962,334261,19.873,20.891,1.019,SPEAKER_00
341867,356808,21.367,22.301,0.934,SPEAKER_00
368488,382071,23.031,23.879,0.849,SPEAKER_00
397555,414940,24.847,25.934,1.087,SPEAKER_00
430152,449439,26.885,28.09,1.205,SPEAKER_00
468726,486383,29.295,30.399,1.104,SPEAKER_00
518438,532835,32.402,33.302,0.9,SPEAKER_00
582003,599117,36.375,37.445,1.07,SPEAKER_00
612427,631171,38.277,39.448,1.171,SPEAKER_00
683327,699898,42.708,43.744,1.036,SPEAKER_00
709677,722173,44.355,45.136,0.781,SPEAKER_00
752325,769168,47.02,48.073,1.053,SPEAKER_00
778947,797147,48.684,49.822,1.138,SPEAKER_00
873208,922105,54.576,57.632,3.056,SPEAKER_00
