start,end,start [s],end [s],dur [s],speaker
135,8285,0.008,0.518,0.509,SPEAKER_01
21324,27572,1.333,1.723,0.39,SPEAKER_01
44685,52020,2.793,3.251,0.458,SPEAKER_01
66689,73752,4.168,4.61,0.441,SPEAKER_01
117758,145738,7.36,9.109,1.749,SPEAKER_01
158505,176162,9.907,11.01,1.104,SPEAKER_01
208488,208760,13.031,13.048,0.017,SPEAKER_00
208760,213378,13.048,13.336,0.289,SPEAKER_01
213378,213650,13.336,13.353,0.017,SPEAKER_00
222071,227232,13.879,14.202,0.323,SPEAKER_01
227232,228319,14.202,14.27,0.068,SPEAKER_00
229677,229949,14.355,14.372,0.017,SPEAKER_00
229949,240000,14.372,15.0,0.628,SPEAKER_01
240000,243259,15.0,15.204,0.204,SPEAKER_00
301663,333174,18.854,20.823,1.969,SPEAKER_00
355721,375551,22.233,23.472,1.239,SPEAKER_01
378539,449168,23.659,28.073,4.414,SPEAKER_01
426621,434499,26.664,27.156,0.492,SPEAKER_00
457317,501595,28.582,31.35,2.767,SPEAKER_01
522241,535823,32.64,33.489,0.849,SPEAKER_01
604550,651544,37.784,40.722,2.937,SPEAKER_01
649643,665127,40.603,41.57,0.968,SPEAKER_02
676536,691477,42.284,43.217,0.934,SPEAKER_01
731137,735483,45.696,45.968,0.272,SPEAKER_01
793887,812631,49.618,50.789,1.171,SPEAKER_01
818064,842512,51.129,52.657,1.528,SPEAKER_01
862886,902003,53.93,56.375,2.445,SPEAKER_01
864516,875382,54.032,54.711,0.679,SPEAKER_00
