start,end,start [s],end [s],dur [s],speaker
15076,29202,0.942,1.825,0.883,SPEAKER_03
36808,46587,2.301,2.912,0.611,SPEAKER_03
65331,77011,4.083,4.813,0.73,SPEAKER_03
97928,110696,6.121,6.919,0.798,SPEAKER_03
129168,141663,8.073,8.854,0.781,SPEAKER_03
159592,172903,9.975,10.806,0.832,SPEAKER_03
193820,208488,12.114,13.031,0.917,SPEAKER_03
232122,240814,14.508,15.051,0.543,SPEAKER_03
270967,307368,16.935,19.211,2.275,SPEAKER_03
329371,341595,20.586,21.35,0.764,SPEAKER_03
360067,374465,22.504,23.404,0.9,SPEAKER_03
405976,425806,25.374,26.613,1.239,SPEAKER_03
461120,472258,28.82,29.516,0.696,SPEAKER_03
582003,600747,36.375,37.547,1.171,SPEAKER_01
674091,717011,42.131,44.813,2.683,SPEAKER_00
717011,725704,44.813,45.357,0.543,SPEAKER_02
745263,819151,46.579,51.197,4.618,SPEAKER_02
835178,843870,52.199,52.742,0.543,SPEAKER_02
854465,877011,53.404,54.813,1.409,SPEAKER_02
930254,959320,58.141,59.958,1.817,SPEAKER_03
