start,end,start [s],end [s],dur [s],speaker
13446,20780,0.84,1.299,0.458,SPEAKER_00
66417,78641,4.151,4.915,0.764,SPEAKER_00
85976,99830,5.374,6.239,0.866,SPEAKER_00
128081,166383,8.005,10.399,2.394,SPEAKER_00
180780,195993,11.299,12.25,0.951,SPEAKER_00
202241,219083,12.64,13.693,1.053,SPEAKER_00
229949,250865,14.372,15.679,1.307,SPEAKER_00
269337,286723,16.834,17.92,1.087,SPEAKER_00
295687,380441,18.48,23.778,5.297,SPEAKER_00
396468,426349,24.779,26.647,1.868,SPEAKER_00
431511,456502,26.969,28.531,1.562,SPEAKER_00
458675,506757,28.667,31.672,3.005,SPEAKER_00
512461,522784,32.029,32.674,0.645,SPEAKER_00
536638,584991,33.54,36.562,3.022,SPEAKER_00
598573,620033,37.411,38.752,1.341,SPEAKER_00
639864,689032,39.992,43.065,3.073,SPEAKER_00
702071,714567,43.879,44.66,0.781,SPEAKER_00
725976,802037,45.374,50.127,4.754,SPEAKER_00
819151,865059,51.197,54.066,2.869,SPEAKER_00
879185,913412,54.949,57.088,2.139,SPEAKER_00
935415,1013650,58.463,63.353,4.89,SPEAKER_00
1031035,1101663,64.44,68.854,4.414,SPEAKER_00
1111443,1127741,69.465,70.484,1.019,SPEAKER_00
1135348,1152461,70.959,72.029,1.07,SPEAKER_00
1168760,1177453,73.048,73.591,0.543,SPEAKER_00
1197826,1214125,74.864,75.883,1.019,SPEAKER_00
1263565,1312461,78.973,82.029,3.056,SPEAKER_00
1339354,1405636,83.71,87.852,4.143,SPEAKER_00
1406179,1440407,87.886,90.025,2.139,SPEAKER_00
1449371,1465942,90.586,91.621,1.036,SPEAKER_00
1484957,1507504,92.81,94.219,1.409,SPEAKER_00
1534940,1564550,95.934,97.784,1.851,SPEAKER_00
1602308,1614533,100.144,100.908,0.764,SPEAKER_00
1653378,1659354,103.336,103.71,0.374,SPEAKER_00
1734872,1811477,108.43,113.217,4.788,SPEAKER_00
1829949,1849235,114.372,115.577,1.205,SPEAKER_00
1860101,1883463,116.256,117.716,1.46,SPEAKER_00
1894872,1962784,118.43,122.674,4.244,SPEAKER_00
1967130,2045093,122.946,127.818,4.873,SPEAKER_00
2049983,2066553,128.124,129.16,1.036,SPEAKER_00
2073073,2094804,129.567,130.925,1.358,SPEAKER_00
2101324,2131748,131.333,133.234,1.902,SPEAKER_00
