start,end,start [s],end [s],dur [s],speaker
4210,88149,0.263,5.509,5.246,SPEAKER_04
101460,188387,6.341,11.774,5.433,SPEAKER_04
198709,209575,12.419,13.098,0.679,SPEAKER_04
222071,233208,13.879,14.576,0.696,SPEAKER_04
233208,233752,14.576,14.61,0.034,SPEAKER_03
238370,238913,14.898,14.932,0.034,SPEAKER_03
238913,240000,14.932,15.0,0.068,SPEAKER_04
240000,261188,15.0,16.324,1.324,SPEAKER_03
261188,261460,16.324,16.341,0.017,SPEAKER_04
291069,356808,18.192,22.301,4.109,SPEAKER_03
375551,398370,23.472,24.898,1.426,SPEAKER_03
399728,407062,24.983,25.441,0.458,SPEAKER_00
429609,453514,26.851,28.345,1.494,SPEAKER_00
496162,504040,31.01,31.503,0.492,SPEAKER_01
504040,504312,31.503,31.52,0.017,SPEAKER_02
504312,504584,31.52,31.537,0.017,SPEAKER_01
504584,519796,31.537,32.487,0.951,SPEAKER_02
523870,539354,32.742,33.71,0.968,SPEAKER_02
555382,582275,34.711,36.392,1.681,SPEAKER_02
616230,634159,38.514,39.635,1.121,SPEAKER_02
