start,end,start [s],end [s],dur [s],speaker
135,5568,0.008,0.348,0.34,SPEAKER_02
25942,35178,1.621,2.199,0.577,SPEAKER_02
49575,61256,3.098,3.829,0.73,SPEAKER_02
88421,96570,5.526,6.036,0.509,SPEAKER_02
109609,121018,6.851,7.564,0.713,SPEAKER_02
149813,161222,9.363,10.076,0.713,SPEAKER_02
192461,205500,12.029,12.844,0.815,SPEAKER_02
250050,276943,15.628,17.309,1.681,SPEAKER_03
282648,285908,17.666,17.869,0.204,SPEAKER_03
285908,288081,17.869,18.005,0.136,SPEAKER_02
288081,292156,18.005,18.26,0.255,SPEAKER_03
316332,325568,19.771,20.348,0.577,SPEAKER_03
342954,360339,21.435,22.521,1.087,SPEAKER_03
375280,407062,23.455,25.441,1.986,SPEAKER_03
532835,565704,33.302,35.357,2.054,SPEAKER_04
597487,609439,37.343,38.09,0.747,SPEAKER_04
642037,643938,40.127,40.246,0.119,SPEAKER_04
643938,654804,40.246,40.925,0.679,SPEAKER_00
679796,681154,42.487,42.572,0.085,SPEAKER_01
681154,683870,42.572,42.742,0.17,SPEAKER_00
683870,684685,42.742,42.793,0.051,SPEAKER_01
684685,685500,42.793,42.844,0.051,SPEAKER_00
685500,687945,42.844,42.997,0.153,SPEAKER_04
687945,688760,42.997,43.048,0.051,SPEAKER_01
688760,691205,43.048,43.2,0.153,SPEAKER_00
733853,750696,45.866,46.919,1.053,SPEAKER_01
781392,791714,48.837,49.482,0.645,SPEAKER_01
869405,885432,54.338,55.34,1.002,SPEAKER_02
913955,928081,57.122,58.005,0.883,SPEAKER_02
937860,950628,58.616,59.414,0.798,SPEAKER_02
