start,end,start [s],end [s],dur [s],speaker
47674,80000,2.98,5.0,2.02,SPEAKER_03
80000,108794,5.0,6.8,1.8,SPEAKER_01
108794,168013,6.8,10.501,3.701,SPEAKER_00
178879,212563,11.18,13.285,2.105,SPEAKER_01
237826,262275,14.864,16.392,1.528,SPEAKER_00
290797,304380,18.175,19.024,0.849,SPEAKER_01
307096,318777,19.194,19.924,0.73,SPEAKER_01
320679,355449,20.042,22.216,2.173,SPEAKER_00
360611,394295,22.538,24.643,2.105,SPEAKER_00
409779,470899,25.611,29.431,3.82,SPEAKER_02
470899,471171,29.431,29.448,0.017,SPEAKER_03
471171,473344,29.448,29.584,0.136,SPEAKER_02
480679,484753,30.042,30.297,0.255,SPEAKER_02
484753,485297,30.297,30.331,0.034,SPEAKER_03
485297,495619,30.331,30.976,0.645,SPEAKER_02
495619,502139,30.976,31.384,0.407,SPEAKER_03
504584,526587,31.537,32.912,1.375,SPEAKER_02
517623,524957,32.351,32.81,0.458,SPEAKER_03
526587,528217,32.912,33.014,0.102,SPEAKER_03
544516,576842,34.032,36.053,2.02,SPEAKER_03
588251,636061,36.766,39.754,2.988,SPEAKER_03
643123,645840,40.195,40.365,0.17,SPEAKER_02
645840,672733,40.365,42.046,1.681,SPEAKER_03
646926,647198,40.433,40.45,0.017,SPEAKER_02
688760,703429,43.048,43.964,0.917,SPEAKER_03
