start,end,start [s],end [s],dur [s],speaker
13174,55551,0.823,3.472,2.649,SPEAKER_02
77283,91409,4.83,5.713,0.883,SPEAKER_02
116672,180509,7.292,11.282,3.99,SPEAKER_02
203599,247062,12.725,15.441,2.716,SPEAKER_02
280475,302750,17.53,18.922,1.392,SPEAKER_02
314702,336434,19.669,21.027,1.358,SPEAKER_02
402988,424719,25.187,26.545,1.358,SPEAKER_01
449168,462207,28.073,28.888,0.815,SPEAKER_02
551307,595042,34.457,37.19,2.733,SPEAKER_02
608081,634431,38.005,39.652,1.647,SPEAKER_02
643667,659151,40.229,41.197,0.968,SPEAKER_02
768081,793887,48.005,49.618,1.613,SPEAKER_00
