start,end,start [s],end [s],dur [s],speaker
13446,40882,0.84,2.555,1.715,SPEAKER_00
78913,123735,4.932,7.733,2.801,SPEAKER_00
180237,196536,11.265,12.284,1.019,SPEAKER_00
232665,251680,14.542,15.73,1.188,SPEAKER_00
289711,308183,18.107,19.261,1.154,SPEAKER_00
379354,379626,23.71,23.727,0.017,SPEAKER_01
379626,384787,23.727,24.049,0.323,SPEAKER_00
384787,386417,24.049,24.151,0.102,SPEAKER_01
386417,389677,24.151,24.355,0.204,SPEAKER_00
389677,392393,24.355,24.525,0.17,SPEAKER_01
671375,685500,41.961,42.844,0.883,SPEAKER_00
746349,758573,46.647,47.411,0.764,SPEAKER_00
805297,818879,50.331,51.18,0.849,SPEAKER_00
877555,890050,54.847,55.628,0.781,SPEAKER_00
