start,end,start [s],end [s],dur [s],speaker
135,34363,0.008,2.148,2.139,SPEAKER_00
39796,68590,2.487,4.287,1.8,SPEAKER_00
69677,77555,4.355,4.847,0.492,SPEAKER_00
96298,112869,6.019,7.054,1.036,SPEAKER_00
113140,114499,7.071,7.156,0.085,SPEAKER_00
113955,118302,7.122,7.394,0.272,SPEAKER_01
118302,119932,7.394,7.496,0.102,SPEAKER_00
120747,144108,7.547,9.007,1.46,SPEAKER_00
188387,207674,11.774,12.98,1.205,SPEAKER_01
285636,307911,17.852,19.244,1.392,SPEAKER_01
800679,822682,50.042,51.418,1.375,SPEAKER_01
887606,908794,55.475,56.8,1.324,SPEAKER_01
1081561,1104108,67.598,69.007,1.409,SPEAKER_01
