start,end,start [s],end [s],dur [s],speaker
36808,90865,2.301,5.679,3.379,SPEAKER_00
97928,116672,6.121,7.292,1.171,SPEAKER_00
126994,143837,7.937,8.99,1.053,SPEAKER_00
157147,182682,9.822,11.418,1.596,SPEAKER_00
208760,222071,13.048,13.879,0.832,SPEAKER_00
248421,261460,15.526,16.341,0.815,SPEAKER_00
288081,299762,18.005,18.735,0.73,SPEAKER_00
353548,369847,22.097,23.115,1.019,SPEAKER_00
388047,399728,24.253,24.983,0.73,SPEAKER_00
413853,427164,25.866,26.698,0.832,SPEAKER_00
470628,479592,29.414,29.975,0.56,SPEAKER_00
511918,529032,31.995,33.065,1.07,SPEAKER_01
556740,587436,34.796,36.715,1.919,SPEAKER_01
