start,end,start [s],end [s],dur [s],speaker
8556,51477,0.535,3.217,2.683,SPEAKER_00
57453,110967,3.591,6.935,3.345,SPEAKER_00
131612,162580,8.226,10.161,1.935,SPEAKER_00
188387,226417,11.774,14.151,2.377,SPEAKER_00
232122,252224,14.508,15.764,1.256,SPEAKER_00
277215,286994,17.326,17.937,0.611,SPEAKER_00
296230,305738,18.514,19.109,0.594,SPEAKER_00
314431,339151,19.652,21.197,1.545,SPEAKER_00
350288,381799,21.893,23.862,1.969,SPEAKER_00
392937,404346,24.559,25.272,0.713,SPEAKER_00
418743,475517,26.171,29.72,3.548,SPEAKER_00
497792,507028,31.112,31.689,0.577,SPEAKER_00
531477,533106,33.217,33.319,0.102,SPEAKER_00
