start,end,start [s],end [s],dur [s],speaker
20237,30560,1.265,1.91,0.645,SPEAKER_00
35449,47402,2.216,2.963,0.747,SPEAKER_00
59083,98471,3.693,6.154,2.462,SPEAKER_00
108794,129711,6.8,8.107,1.307,SPEAKER_00
143837,161765,8.99,10.11,1.121,SPEAKER_00
180780,211205,11.299,13.2,1.902,SPEAKER_00
225331,263361,14.083,16.46,2.377,SPEAKER_00
279388,292971,17.462,18.311,0.849,SPEAKER_00
308183,320135,19.261,20.008,0.747,SPEAKER_00
331816,342954,20.739,21.435,0.696,SPEAKER_00
364142,378811,22.759,23.676,0.917,SPEAKER_00
423361,461935,26.46,28.871,2.411,SPEAKER_00
498879,511103,31.18,31.944,0.764,SPEAKER_00
555382,571680,34.711,35.73,1.019,SPEAKER_00
587436,606994,36.715,37.937,1.222,SPEAKER_00
624923,649915,39.058,40.62,1.562,SPEAKER_00
668115,692563,41.757,43.285,1.528,SPEAKER_00
715925,741460,44.745,46.341,1.596,SPEAKER_00
766723,787096,47.92,49.194,1.273,SPEAKER_00
931884,943022,58.243,58.939,0.696,SPEAKER_00
