start,end,start [s],end [s],dur [s],speaker
2852,11273,0.178,0.705,0.526,SPEAKER_00
53106,199252,3.319,12.453,9.134,SPEAKER_00
276943,321222,17.309,20.076,2.767,SPEAKER_01
364414,380441,22.776,23.778,1.002,SPEAKER_01
417928,431511,26.121,26.969,0.849,SPEAKER_01
474159,523870,29.635,32.742,3.107,SPEAKER_01
605908,619490,37.869,38.718,0.849,SPEAKER_01
887606,904991,55.475,56.562,1.087,SPEAKER_01
910696,914770,56.919,57.173,0.255,SPEAKER_01
914770,915585,57.173,57.224,0.051,SPEAKER_00
915585,917215,57.224,57.326,0.102,SPEAKER_01
917215,918302,57.326,57.394,0.068,SPEAKER_00
918302,921018,57.394,57.564,0.17,SPEAKER_01
928081,960407,58.005,60.025,2.02,SPEAKER_01
960407,973446,60.025,60.84,0.815,SPEAKER_00
977249,1033480,61.078,64.593,3.514,SPEAKER_00
1053582,1066078,65.849,66.63,0.781,SPEAKER_01
1248896,1264108,78.056,79.007,0.951,SPEAKER_00
1273073,1286383,79.567,80.399,0.832,SPEAKER_00
1288013,1313820,80.501,82.114,1.613,SPEAKER_00
