start,end,start [s],end [s],dur [s],speaker
3123,8285,0.195,0.518,0.323,SPEAKER_00
37623,67232,2.351,4.202,1.851,SPEAKER_00
74838,197623,4.677,12.351,7.674,SPEAKER_00
217724,275585,13.608,17.224,3.616,SPEAKER_00
289711,331816,18.107,20.739,2.632,SPEAKER_00
346757,358981,21.672,22.436,0.764,SPEAKER_00
367130,376366,22.946,23.523,0.577,SPEAKER_00
391850,402988,24.491,25.187,0.696,SPEAKER_00
418200,427707,26.138,26.732,0.594,SPEAKER_00
438573,449711,27.411,28.107,0.696,SPEAKER_00
453242,464651,28.328,29.041,0.713,SPEAKER_00
481222,492088,30.076,30.756,0.679,SPEAKER_00
505398,515993,31.587,32.25,0.662,SPEAKER_00
545602,558641,34.1,34.915,0.815,SPEAKER_00
565161,573853,35.323,35.866,0.543,SPEAKER_00
580645,592597,36.29,37.037,0.747,SPEAKER_00
611884,649371,38.243,40.586,2.343,SPEAKER_00
681154,693921,42.572,43.37,0.798,SPEAKER_00
706689,742275,44.168,46.392,2.224,SPEAKER_00
760203,816434,47.513,51.027,3.514,SPEAKER_00
819694,837351,51.231,52.334,1.104,SPEAKER_00
854193,871035,53.387,54.44,1.053,SPEAKER_00
887877,899830,55.492,56.239,0.747,SPEAKER_00
940033,964753,58.752,60.297,1.545,SPEAKER_00
