start,end,start [s],end [s],dur [s],speaker
135,13446,0.008,0.84,0.832,SPEAKER_00
34091,43599,2.131,2.725,0.594,SPEAKER_00
59626,93310,3.727,5.832,2.105,SPEAKER_00
103904,113140,6.494,7.071,0.577,SPEAKER_00
126179,142750,7.886,8.922,1.036,SPEAKER_00
146281,154702,9.143,9.669,0.526,SPEAKER_00
166655,185670,10.416,11.604,1.188,SPEAKER_00
212020,267979,13.251,16.749,3.497,SPEAKER_00
275042,319049,17.19,19.941,2.75,SPEAKER_00
365500,377996,22.844,23.625,0.781,SPEAKER_00
415483,439117,25.968,27.445,1.477,SPEAKER_00
