start,end,start [s],end [s],dur [s],speaker
60169,77555,3.761,4.847,1.087,SPEAKER_00
108251,134601,6.766,8.413,1.647,SPEAKER_00
178879,231035,11.18,14.44,3.26,SPEAKER_00
260645,292699,16.29,18.294,2.003,SPEAKER_00
308455,320950,19.278,20.059,0.781,SPEAKER_00
351646,370933,21.978,23.183,1.205,SPEAKER_00
383429,425534,23.964,26.596,2.632,SPEAKER_00
