start,end,start [s],end [s],dur [s],speaker
135,4482,0.008,0.28,0.272,SPEAKER_01
65602,94397,4.1,5.9,1.8,SPEAKER_00
104448,161765,6.528,10.11,3.582,SPEAKER_00
232665,286994,14.542,17.937,3.396,SPEAKER_01
307096,334804,19.194,20.925,1.732,SPEAKER_01
349745,441833,21.859,27.615,5.756,SPEAKER_01
387504,388047,24.219,24.253,0.034,SPEAKER_00
454057,567606,28.379,35.475,7.097,SPEAKER_01
637419,694465,39.839,43.404,3.565,SPEAKER_01
707504,745806,44.219,46.613,2.394,SPEAKER_01
730594,733310,45.662,45.832,0.17,SPEAKER_00
769983,810458,48.124,50.654,2.53,SPEAKER_01
