start,end,start [s],end [s],dur [s],speaker
8828,28387,0.552,1.774,1.222,SPEAKER_00
43056,44414,2.691,2.776,0.085,SPEAKER_00
44414,47674,2.776,2.98,0.204,SPEAKER_01
47674,90865,2.98,5.679,2.699,SPEAKER_00
47945,49847,2.997,3.115,0.119,SPEAKER_01
63157,100373,3.947,6.273,2.326,SPEAKER_01
107707,181867,6.732,11.367,4.635,SPEAKER_00
183225,195178,11.452,12.199,0.747,SPEAKER_01
191646,225331,11.978,14.083,2.105,SPEAKER_00
242173,308998,15.136,19.312,4.177,SPEAKER_00
333446,359252,20.84,22.453,1.613,SPEAKER_00
367674,381528,22.98,23.846,0.866,SPEAKER_01
385874,387504,24.117,24.219,0.102,SPEAKER_01
387504,391035,24.219,24.44,0.221,SPEAKER_00
391035,391578,24.44,24.474,0.034,SPEAKER_01
