start,end,start [s],end [s],dur [s],speaker
12631,30288,0.789,1.893,1.104,SPEAKER_00
31918,154702,1.995,9.669,7.674,SPEAKER_00
162308,413582,10.144,25.849,15.705,SPEAKER_00
424176,429066,26.511,26.817,0.306,SPEAKER_00
441561,599932,27.598,37.496,9.898,SPEAKER_00
605365,731680,37.835,45.73,7.895,SPEAKER_00
734940,857724,45.934,53.608,7.674,SPEAKER_00
863429,904719,53.964,56.545,2.581,SPEAKER_00
921018,1027775,57.564,64.236,6.672,SPEAKER_00
1033208,1081561,64.576,67.598,3.022,SPEAKER_00
1086451,1519456,67.903,94.966,27.063,SPEAKER_00
1525704,1601494,95.357,100.093,4.737,SPEAKER_00
1613989,1720475,100.874,107.53,6.655,SPEAKER_00
1728353,2181731,108.022,136.358,28.336,SPEAKER_00
2183361,2315925,136.46,144.745,8.285,SPEAKER_00
2316740,2521561,144.796,157.598,12.801,SPEAKER_00
2540848,2645976,158.803,165.374,6.57,SPEAKER_00
2654397,2761697,165.9,172.606,6.706,SPEAKER_00
2766044,2777453,172.878,173.591,0.713,SPEAKER_00
