start,end,start [s],end [s],dur [s],speaker
3395,23769,0.212,1.486,1.273,SPEAKER_00
28115,37894,1.757,2.368,0.611,SPEAKER_00
52563,63972,3.285,3.998,0.713,SPEAKER_00
84617,96298,5.289,6.019,0.73,SPEAKER_00
116400,147911,7.275,9.244,1.969,SPEAKER_00
182410,223972,11.401,13.998,2.598,SPEAKER_00
240000,251409,15.0,15.713,0.713,SPEAKER_00
285365,297860,17.835,18.616,0.781,SPEAKER_00
307368,325025,19.211,20.314,1.104,SPEAKER_00
344040,355178,21.503,22.199,0.696,SPEAKER_00
379354,393752,23.71,24.61,0.9,SPEAKER_00
418471,435585,26.154,27.224,1.07,SPEAKER_00
484482,495076,30.28,30.942,0.662,SPEAKER_00
543972,553752,33.998,34.61,0.611,SPEAKER_01
561901,576027,35.119,36.002,0.883,SPEAKER_01
582003,595585,36.375,37.224,0.849,SPEAKER_01
603191,615959,37.699,38.497,0.798,SPEAKER_01
615959,616230,38.497,38.514,0.017,SPEAKER_00
644210,668930,40.263,41.808,1.545,SPEAKER_00
690118,701799,43.132,43.862,0.73,SPEAKER_00
753412,769711,47.088,48.107,1.019,SPEAKER_00
837351,852292,52.334,53.268,0.934,SPEAKER_00
860169,872665,53.761,54.542,0.781,SPEAKER_00
890322,904176,55.645,56.511,0.866,SPEAKER_00
957147,966383,59.822,60.399,0.577,SPEAKER_00
