start,end,start [s],end [s],dur [s],speaker
3395,11544,0.212,0.722,0.509,participant
21324,30831,1.333,1.927,0.594,participant
41697,50662,2.606,3.166,0.56,participant
84346,91680,5.272,5.73,0.458,participant
104719,114770,6.545,7.173,0.628,participant
128353,140848,8.022,8.803,0.781,participant
162308,172903,10.144,10.806,0.662,participant
219898,237011,13.744,14.813,1.07,participant
291069,303565,18.192,18.973,0.781,participant
332359,355449,20.772,22.216,1.443,participant
378539,390220,23.659,24.389,0.73,participant
453242,470899,28.328,29.431,1.104,participant
479592,497792,29.975,31.112,1.138,participant
576298,602920,36.019,37.683,1.664,participant
653174,658879,40.823,41.18,0.357,participant
