start,end,start [s],end [s],dur [s],speaker
63972,223701,3.998,13.981,9.983,participant
230220,310628,14.389,19.414,5.025,participant
325568,374736,20.348,23.421,3.073,participant
377181,512190,23.574,32.012,8.438,participant
535551,576570,33.472,36.036,2.564,participant
582818,600203,36.426,37.513,1.087,participant
601833,603463,37.615,37.716,0.102,participant
605636,630899,37.852,39.431,1.579,participant
638234,741460,39.89,46.341,6.452,participant
742003,742546,46.375,46.409,0.034,participant
779490,879185,48.718,54.949,6.231,participant
890322,944651,55.645,59.041,3.396,participant
947640,1000067,59.228,62.504,3.277,participant
1001697,1039728,62.606,64.983,2.377,participant
1070424,1085908,66.902,67.869,0.968,participant
1110084,1258132,69.38,78.633,9.253,participant
1261392,1318981,78.837,82.436,3.599,participant
1334736,1343701,83.421,83.981,0.56,participant
1382275,1394770,86.392,87.173,0.781,participant
1407538,1441765,87.971,90.11,2.139,participant
1449371,1475993,90.586,92.25,1.664,participant
1491477,1631918,93.217,101.995,8.778,participant
1639252,1698200,102.453,106.138,3.684,participant
1703361,1908183,106.46,119.261,12.801,participant
1913616,2002988,119.601,125.187,5.586,participant
2013310,2030696,125.832,126.919,1.087,participant
2041018,2170865,127.564,135.679,8.115,participant
2189066,2391986,136.817,149.499,12.683,participant
2411273,2469134,150.705,154.321,3.616,participant
2485704,2513684,155.357,157.105,1.749,participant
2544923,2673140,159.058,167.071,8.014,participant
2694601,2728556,168.413,170.535,2.122,participant
2747843,2754634,171.74,172.165,0.424,participant
