start,end,start [s],end [s],dur [s],speaker
1765,8556,0.11,0.535,0.424,participant
22139,66689,1.384,4.168,2.784,participant
74838,85432,4.677,5.34,0.662,participant
95755,102275,5.985,6.392,0.407,participant
113140,130526,7.071,8.158,1.087,participant
163123,220984,10.195,13.812,3.616,participant
232665,256027,14.542,16.002,1.46,participant
267979,286451,16.749,17.903,1.154,participant
322852,336162,20.178,21.01,0.832,participant
342682,378268,21.418,23.642,2.224,participant
382614,410322,23.913,25.645,1.732,participant
420373,435585,26.273,27.224,0.951,participant
