start,end,start [s],end [s],dur [s],speaker
32461,48488,2.029,3.031,1.002,participant
66417,100101,4.151,6.256,2.105,participant
129983,188658,8.124,11.791,3.667,participant
210933,227775,13.183,14.236,1.053,participant
234295,252495,14.643,15.781,1.138,participant
283735,295144,17.733,18.447,0.713,participant
300033,323395,18.752,20.212,1.46,participant
326655,345942,20.416,21.621,1.205,participant
367130,383157,22.946,23.947,1.002,participant
400543,416842,25.034,26.053,1.019,participant
455144,524142,28.447,32.759,4.312,participant
532563,557283,33.285,34.83,1.545,participant
558641,567606,34.915,35.475,0.56,participant
575212,586078,35.951,36.63,0.679,participant
603735,626281,37.733,39.143,1.409,participant
648828,658336,40.552,41.146,0.594,participant
676808,756400,42.301,47.275,4.975,participant
770526,818336,48.158,51.146,2.988,participant
822410,829745,51.401,51.859,0.458,participant
836264,851477,52.267,53.217,0.951,participant
857181,864516,53.574,54.032,0.458,participant
874838,885161,54.677,55.323,0.645,participant
915585,950356,57.224,59.397,2.173,participant
