start,end,start [s],end [s],dur [s],speaker
135,13174,0.008,0.823,0.815,participant
83259,158777,5.204,9.924,4.72,participant
203056,250865,12.691,15.679,2.988,participant
267979,311714,16.749,19.482,2.733,participant
318234,341595,19.89,21.35,1.46,participant
396740,419830,24.796,26.239,1.443,participant
448081,484210,28.005,30.263,2.258,participant
489100,490730,30.569,30.671,0.102,participant
523056,534193,32.691,33.387,0.696,participant
579015,594227,36.188,37.139,0.951,participant
635246,681969,39.703,42.623,2.92,participant
684685,704244,42.793,44.015,1.222,participant
741460,762105,46.341,47.632,1.29,participant
826757,837894,51.672,52.368,0.696,participant
