start,end,start [s],end [s],dur [s],speaker
20237,63157,1.265,3.947,2.683,participant
65602,74295,4.1,4.643,0.543,participant
77826,87334,4.864,5.458,0.594,participant
89507,97928,5.594,6.121,0.526,participant
101731,110152,6.358,6.885,0.526,participant
114227,122105,7.139,7.632,0.492,participant
126451,134872,7.903,8.43,0.526,participant
137317,145738,8.582,9.109,0.526,participant
149541,157147,9.346,9.822,0.475,participant
162037,169915,10.127,10.62,0.492,participant
173718,181867,10.857,11.367,0.509,participant
187028,194906,11.689,12.182,0.492,participant
199524,207945,12.47,12.997,0.526,participant
212835,221528,13.302,13.846,0.543,participant
225874,234023,14.117,14.626,0.509,participant
238641,247062,14.915,15.441,0.526,participant
251680,259830,15.73,16.239,0.509,participant
264719,273140,16.545,17.071,0.526,participant
277758,286179,17.36,17.886,0.526,participant
291341,299490,18.209,18.718,0.509,participant
303565,311443,18.973,19.465,0.492,participant
315517,323938,19.72,20.246,0.526,participant
328285,336706,20.518,21.044,0.526,participant
341052,348930,21.316,21.808,0.492,participant
354091,362241,22.131,22.64,0.509,participant
364957,374193,22.81,23.387,0.577,participant
