start,end,start [s],end [s],dur [s],speaker
135,12903,0.008,0.806,0.798,participant
83531,92224,5.221,5.764,0.543,participant
120747,134329,7.547,8.396,0.849,participant
138947,181867,8.684,11.367,2.683,participant
202241,267164,12.64,16.698,4.058,participant
291341,335348,18.209,20.959,2.75,participant
347300,380984,21.706,23.812,2.105,participant
390220,446994,24.389,27.937,3.548,participant
454329,482308,28.396,30.144,1.749,participant
490186,501324,30.637,31.333,0.696,participant
509473,538811,31.842,33.676,1.834,participant
567606,626825,35.475,39.177,3.701,participant
634702,680611,39.669,42.538,2.869,participant
684685,729235,42.793,45.577,2.784,participant
745534,785195,46.596,49.075,2.479,participant
790084,826757,49.38,51.672,2.292,participant
847402,862342,52.963,53.896,0.934,participant
869677,893310,54.355,55.832,1.477,participant
897385,899558,56.087,56.222,0.136,participant
906893,932971,56.681,58.311,1.63,participant
951171,955246,59.448,59.703,0.255,participant
1084006,1197555,67.75,74.847,7.097,participant
1216298,1250254,76.019,78.141,2.122,participant
1254872,1257317,78.43,78.582,0.153,participant
1267096,1299422,79.194,81.214,2.02,participant
1318166,1322512,82.385,82.657,0.272,participant
1331205,1383089,83.2,86.443,3.243,participant
1408896,1504516,88.056,94.032,5.976,participant
1514295,1539830,94.643,96.239,1.596,participant
1569983,1609915,98.124,100.62,2.496,participant
1624312,1641426,101.52,102.589,1.07,participant
1650933,1701188,103.183,106.324,3.141,participant
1725093,1761494,107.818,110.093,2.275,participant
1772359,1829677,110.772,114.355,3.582,participant
1847877,1921222,115.492,120.076,4.584,participant
1937249,1994295,121.078,124.643,3.565,participant
2007334,2074702,125.458,129.669,4.211,participant
2082852,2123056,130.178,132.691,2.513,participant
2142071,2228455,133.879,139.278,5.399,participant
2238777,2269745,139.924,141.859,1.935,participant
2288488,2331409,143.031,145.713,2.683,participant
2333582,2355585,145.849,147.224,1.375,participant
2368896,2443056,148.056,152.691,4.635,participant
2456366,2496842,153.523,156.053,2.53,participant
2503904,2509337,156.494,156.834,0.34,participant
2518845,2590831,157.428,161.927,4.499,participant
2592733,2600882,162.046,162.555,0.509,participant
