start,end,start [s],end [s],dur [s],speaker
11273,87334,0.705,5.458,4.754,participant
105806,122648,6.613,7.666,1.053,participant
153344,180780,9.584,11.299,1.715,participant
206859,274770,12.929,17.173,4.244,participant
304380,322037,19.024,20.127,1.104,participant
351646,412767,21.978,25.798,3.82,participant
426621,469813,26.664,29.363,2.699,participant
499694,510831,31.231,31.927,0.696,participant
548862,584991,34.304,36.562,2.258,participant
606723,653718,37.92,40.857,2.937,participant
670016,709405,41.876,44.338,2.462,participant
740645,789813,46.29,49.363,3.073,participant
831918,858539,51.995,53.659,1.664,participant
900373,947096,56.273,59.194,2.92,participant
984040,1019354,61.503,63.71,2.207,participant
1047062,1071782,65.441,66.986,1.545,participant
1084278,1112258,67.767,69.516,1.749,participant
1144584,1223904,71.537,76.494,4.958,participant
