start,end,start [s],end [s],dur [s],speaker
55280,88149,3.455,5.509,2.054,participant
99015,234567,6.188,14.66,8.472,participant
263089,269609,16.443,16.851,0.407,participant
308726,346485,19.295,21.655,2.36,participant
352733,398370,22.046,24.898,2.852,participant
410865,477147,25.679,29.822,4.143,participant
477962,507028,29.873,31.689,1.817,participant
517894,535551,32.368,33.472,1.104,participant
560271,589066,35.017,36.817,1.8,participant
605636,612427,37.852,38.277,0.424,participant
626281,647741,39.143,40.484,1.341,participant
664040,704516,41.503,44.032,2.53,participant
707775,762376,44.236,47.649,3.413,participant
840611,840882,52.538,52.555,0.017,participant
841154,865874,52.572,54.117,1.545,participant
