start,end,start [s],end [s],dur [s],speaker
5568,40882,0.348,2.555,2.207,participant
74295,82988,4.643,5.187,0.543,participant
99830,113684,6.239,7.105,0.866,participant
141935,165297,8.871,10.331,1.46,participant
173989,183225,10.874,11.452,0.577,participant
192461,203870,12.029,12.742,0.713,participant
221799,237283,13.862,14.83,0.968,participant
242444,251409,15.153,15.713,0.56,participant
279932,288353,17.496,18.022,0.526,participant
315517,338064,19.72,21.129,1.409,participant
368488,383157,23.031,23.947,0.917,participant
425263,431511,26.579,26.969,0.39,participant
486655,507572,30.416,31.723,1.307,participant
528217,537724,33.014,33.608,0.594,participant
558641,578743,34.915,36.171,1.256,participant
582275,587436,36.392,36.715,0.323,participant
597215,606451,37.326,37.903,0.577,participant
627911,639592,39.244,39.975,0.73,participant
648285,660509,40.518,41.282,0.764,participant
683056,696095,42.691,43.506,0.815,participant
706689,716468,44.168,44.779,0.611,participant
733039,757487,45.815,47.343,1.528,participant
793073,804753,49.567,50.297,0.73,participant
855823,869134,53.489,54.321,0.832,participant
895755,905534,55.985,56.596,0.611,participant
929983,948455,58.124,59.278,1.154,participant
