start,end,start [s],end [s],dur [s],speaker
135415,146553,8.463,9.16,0.696,participant
190560,209575,11.91,13.098,1.188,participant
232393,241629,14.525,15.102,0.577,participant
273684,285365,17.105,17.835,0.73,participant
402173,411137,25.136,25.696,0.56,participant
445636,458947,27.852,28.684,0.832,participant
503769,514906,31.486,32.182,0.696,participant
544244,579830,34.015,36.239,2.224,participant
587707,593684,36.732,37.105,0.374,participant
614601,644753,38.413,40.297,1.885,participant
665127,680067,41.57,42.504,0.934,participant
708590,721086,44.287,45.068,0.781,participant
744719,762648,46.545,47.666,1.121,participant
780577,794702,48.786,49.669,0.883,participant
824584,837623,51.537,52.351,0.815,participant
