start,end,start [s],end [s],dur [s],speaker
16706,28115,1.044,1.757,0.713,participant
38981,89779,2.436,5.611,3.175,participant
93853,98471,5.866,6.154,0.289,participant
98743,131612,6.171,8.226,2.054,participant
154974,197623,9.686,12.351,2.666,participant
222342,247334,13.896,15.458,1.562,participant
269609,308183,16.851,19.261,2.411,participant
319049,390764,19.941,24.423,4.482,participant
399456,448624,24.966,28.039,3.073,participant
473887,494804,29.618,30.925,1.307,participant
519524,542886,32.47,33.93,1.46,participant
558098,596672,34.881,37.292,2.411,participant
605908,699626,37.869,43.727,5.857,participant
741460,756672,46.341,47.292,0.951,participant
762105,780305,47.632,48.769,1.138,participant
803395,862342,50.212,53.896,3.684,participant
