start,end,start [s],end [s],dur [s],speaker
120203,134329,7.513,8.396,0.883,participant
156876,189473,9.805,11.842,2.037,participant
284278,305738,17.767,19.109,1.341,participant
319592,346757,19.975,21.672,1.698,participant
397011,406247,24.813,25.39,0.577,participant
420645,435857,26.29,27.241,0.951,participant
487198,494533,30.45,30.908,0.458,participant
535280,543972,33.455,33.998,0.543,participant
565976,582546,35.374,36.409,1.036,participant
632529,645297,39.533,40.331,0.798,participant
704516,722444,44.032,45.153,1.121,participant
893310,910967,55.832,56.935,1.104,participant
1061731,1079117,66.358,67.445,1.087,participant
