start,end,start [s],end [s],dur [s],speaker
135,33005,0.008,2.063,2.054,participant
41969,68862,2.623,4.304,1.681,participant
77826,99558,4.864,6.222,1.358,participant
104991,122376,6.562,7.649,1.087,participant
130526,178064,8.158,11.129,2.971,participant
185670,220984,11.604,13.812,2.207,participant
227232,245976,14.202,15.374,1.171,participant
255755,327741,15.985,20.484,4.499,participant
342139,385874,21.384,24.117,2.733,participant
397283,465466,24.83,29.092,4.261,participant
474431,511918,29.652,31.995,2.343,participant
516536,555382,32.284,34.711,2.428,participant
567334,583633,35.458,36.477,1.019,participant
588794,621935,36.8,38.871,2.071,participant
627096,674091,39.194,42.131,2.937,participant
683327,744719,42.708,46.545,3.837,participant
750967,783293,46.935,48.956,2.02,participant
790084,852835,49.38,53.302,3.922,participant
858811,893853,53.676,55.866,2.19,participant
904991,990016,56.562,61.876,5.314,participant
998709,1040000,62.419,65.0,2.581,participant
1045704,1094601,65.357,68.413,3.056,participant
1107368,1146757,69.211,71.672,2.462,participant
1151918,1181528,71.995,73.846,1.851,participant
1189134,1243463,74.321,77.716,3.396,participant
