start,end,start [s],end [s],dur [s],speaker
9915,26485,0.62,1.655,1.036,participant
30016,145466,1.876,9.092,7.216,participant
151171,185398,9.448,11.587,2.139,participant
225874,232393,14.117,14.525,0.407,participant
248964,312529,15.56,19.533,3.973,participant
318234,339966,19.89,21.248,1.358,participant
387504,398641,24.219,24.915,0.696,participant
436672,459219,27.292,28.701,1.409,participant
470356,491273,29.397,30.705,1.307,participant
510831,529847,31.927,33.115,1.188,participant
540713,562173,33.795,35.136,1.341,participant
