start,end,start [s],end [s],dur [s],speaker
135,8828,0.008,0.552,0.543,participant
83259,122920,5.204,7.683,2.479,participant
140577,207945,8.786,12.997,4.211,participant
222071,231307,13.879,14.457,0.577,participant
237011,289168,14.813,18.073,3.26,participant
305466,317419,19.092,19.839,0.747,participant
325297,353276,20.331,22.08,1.749,participant
367130,387232,22.946,24.202,1.256,participant
399185,418743,24.949,26.171,1.222,participant
435857,457045,27.241,28.565,1.324,participant
459762,510288,28.735,31.893,3.158,participant
526315,615144,32.895,38.447,5.552,participant
621935,680339,38.871,42.521,3.65,participant
682784,700713,42.674,43.795,1.121,participant
713208,758302,44.576,47.394,2.818,participant
767809,786825,47.988,49.177,1.188,participant
792529,837351,49.533,52.334,2.801,participant
841154,937589,52.572,58.599,6.027,participant
984855,989473,61.553,61.842,0.289,participant
1079932,1106553,67.496,69.16,1.664,participant
1117147,1146213,69.822,71.638,1.817,participant
1148658,1193752,71.791,74.61,2.818,participant
1198641,1207877,74.915,75.492,0.577,participant
1217385,1299694,76.087,81.231,5.144,participant
1317623,1346960,82.351,84.185,1.834,participant
1354838,1369235,84.677,85.577,0.9,participant
1388251,1443938,86.766,90.246,3.48,participant
1453718,1539830,90.857,96.239,5.382,participant
1568896,1596061,98.056,99.754,1.698,participant
1606655,1683259,100.416,105.204,4.788,participant
1692495,1834295,105.781,114.643,8.862,participant
1856570,1917962,116.036,119.873,3.837,participant
1942139,1975823,121.384,123.489,2.105,participant
1987232,2040203,124.202,127.513,3.311,participant
2048624,2071986,128.039,129.499,1.46,participant
2081222,2157826,130.076,134.864,4.788,participant
2163803,2265398,135.238,141.587,6.35,participant
2278166,2342003,142.385,146.375,3.99,participant
2360203,2391443,147.513,149.465,1.952,participant
2416162,2434634,151.01,152.165,1.154,participant
2455823,2469134,153.489,154.321,0.832,participant
