start,end,start [s],end [s],dur [s],speaker
9371,44685,0.586,2.793,2.207,participant
52835,74567,3.302,4.66,1.358,participant
83803,117215,5.238,7.326,2.088,participant
126451,169915,7.903,10.62,2.716,participant
188930,249507,11.808,15.594,3.786,participant
258200,325025,16.138,20.314,4.177,participant
363599,376366,22.725,23.523,0.798,participant
382614,399728,23.913,24.983,1.07,participant
408421,433140,25.526,27.071,1.545,participant
441833,515178,27.615,32.199,4.584,participant
518709,557283,32.419,34.83,2.411,participant
566791,636604,35.424,39.788,4.363,participant
644753,651273,40.297,40.705,0.407,participant
662139,711035,41.384,44.44,3.056,participant
713480,752325,44.593,47.02,2.428,participant
758302,769168,47.394,48.073,0.679,participant
774057,801222,48.379,50.076,1.698,participant
804210,835449,50.263,52.216,1.952,participant
845229,868047,52.827,54.253,1.426,participant
873208,918845,54.576,57.428,2.852,participant
926723,949541,57.92,59.346,1.426,participant
954974,1028590,59.686,64.287,4.601,participant
1036468,1081561,64.779,67.598,2.818,participant
1090526,1205704,68.158,75.357,7.199,participant
1212495,1256502,75.781,78.531,2.75,participant
1262750,1276061,78.922,79.754,0.832,participant
1278777,1362988,79.924,85.187,5.263,participant
