start,end,start [s],end [s],dur [s],speaker
11816,28658,0.739,1.791,1.053,participant
36264,49847,2.267,3.115,0.849,participant
63701,75925,3.981,4.745,0.764,participant
90322,102818,5.645,6.426,0.781,participant
127809,170458,7.988,10.654,2.666,participant
307368,322037,19.211,20.127,0.917,participant
357623,366859,22.351,22.929,0.577,participant
432597,450254,27.037,28.141,1.104,participant
529847,540441,33.115,33.778,0.662,participant
602105,617045,37.632,38.565,0.934,participant
698811,712665,43.676,44.542,0.866,participant
842241,900101,52.64,56.256,3.616,participant
972631,990831,60.789,61.927,1.138,participant
