start,end,start [s],end [s],dur [s],speaker
6926,26485,0.433,1.655,1.222,participant
30831,35993,1.927,2.25,0.323,participant
47945,50933,2.997,3.183,0.187,participant
58539,119388,3.659,7.462,3.803,participant
126451,140305,7.903,8.769,0.866,participant
143293,163938,8.956,10.246,1.29,participant
174261,190560,10.891,11.91,1.019,participant
197079,302478,12.317,18.905,6.587,participant
315517,351103,19.72,21.944,2.224,participant
351918,380984,21.995,23.812,1.817,participant
390764,417385,24.423,26.087,1.664,participant
421188,480135,26.324,30.008,3.684,participant
485840,514091,30.365,32.131,1.766,participant
535280,555110,33.455,34.694,1.239,participant
559185,605908,34.949,37.869,2.92,participant
611612,634431,38.226,39.652,1.426,participant
638777,736570,39.924,46.036,6.112,participant
764821,788455,47.801,49.278,1.477,participant
