start,end,start [s],end [s],dur [s],speaker
12631,41969,0.789,2.623,1.834,participant
54736,80271,3.421,5.017,1.596,participant
93039,141392,5.815,8.837,3.022,participant
146553,169100,9.16,10.569,1.409,participant
173989,198709,10.874,12.419,1.545,participant
211205,238913,13.2,14.932,1.732,participant
241901,270967,15.119,16.935,1.817,participant
287538,303293,17.971,18.956,0.985,participant
312801,350560,19.55,21.91,2.36,participant
380984,389134,23.812,24.321,0.509,participant
393208,409507,24.576,25.594,1.019,participant
