start,end,start [s],end [s],dur [s],speaker
28658,93853,1.791,5.866,4.075,participant
110152,323395,6.885,20.212,13.328,participant
341867,467640,21.367,29.228,7.861,participant
469541,470356,29.346,29.397,0.051,participant
489915,620033,30.62,38.752,8.132,participant
624923,640950,39.058,40.059,1.002,participant
671646,742003,41.978,46.375,4.397,participant
759388,764550,47.462,47.784,0.323,participant
777045,785466,48.565,49.092,0.526,participant
806655,882716,50.416,55.17,4.754,participant
916129,1024516,57.258,64.032,6.774,participant
1048964,1291273,65.56,80.705,15.144,participant
1315721,1522444,82.233,95.153,12.92,participant
1537657,1657453,96.104,103.591,7.487,participant
1690594,1860645,105.662,116.29,10.628,participant
1884278,1934804,117.767,120.925,3.158,participant
1959524,2005976,122.47,125.374,2.903,participant
2073616,2139083,129.601,133.693,4.092,participant
2146689,2154567,134.168,134.66,0.492,participant
