start,end,start [s],end [s],dur [s],speaker
59898,92495,3.744,5.781,2.037,participant
96027,113684,6.002,7.105,1.104,participant
125636,153887,7.852,9.618,1.766,participant
176162,195178,11.01,12.199,1.188,participant
215823,233208,13.489,14.576,1.087,participant
247877,273140,15.492,17.071,1.579,participant
288081,333446,18.005,20.84,2.835,participant
418743,433684,26.171,27.105,0.934,participant
489643,528760,30.603,33.048,2.445,participant
547775,575483,34.236,35.968,1.732,participant
599932,617589,37.496,38.599,1.104,participant
645297,659694,40.331,41.231,0.9,participant
735755,771069,45.985,48.192,2.207,participant
888692,920203,55.543,57.513,1.969,participant
937589,953887,58.599,59.618,1.019,participant
