start,end,start [s],end [s],dur [s],speaker
135,50662,0.008,3.166,3.158,participant
63701,119117,3.981,7.445,3.463,participant
124006,137860,7.75,8.616,0.866,participant
163667,179966,10.229,11.248,1.019,participant
195721,255483,12.233,15.968,3.735,participant
266893,366315,16.681,22.895,6.214,participant
372835,396468,23.302,24.779,1.477,participant
417657,459219,26.104,28.701,2.598,participant
471986,482308,29.499,30.144,0.645,participant
501867,541528,31.367,33.846,2.479,participant
554567,571680,34.66,35.73,1.07,participant
586349,616502,36.647,38.531,1.885,participant
620305,728421,38.769,45.526,6.757,participant
748251,802852,46.766,50.178,3.413,participant
837623,969643,52.351,60.603,8.251,participant
972088,999524,60.756,62.47,1.715,participant
1019898,1075042,63.744,67.19,3.447,participant
1112801,1179626,69.55,73.727,4.177,participant
