start,end,start [s],end [s],dur [s],speaker
16706,105534,1.044,6.596,5.552,participant
129168,144108,8.073,9.007,0.934,participant
153887,185127,9.618,11.57,1.952,participant
261188,339966,16.324,21.248,4.924,participant
398098,412767,24.881,25.798,0.917,participant
444006,458404,27.75,28.65,0.9,participant
512190,527945,32.012,32.997,0.985,participant
555110,571409,34.694,35.713,1.019,participant
619490,632529,38.718,39.533,0.815,participant
696366,708590,43.523,44.287,0.764,participant
859898,874295,53.744,54.643,0.9,participant
953616,962308,59.601,60.144,0.543,participant
