start,end,start [s],end [s],dur [s],speaker
135,11544,0.008,0.722,0.713,participant
137860,151443,8.616,9.465,0.849,participant
178336,188658,11.146,11.791,0.645,participant
213378,225059,13.336,14.066,0.73,participant
259015,274770,16.188,17.173,0.985,participant
313616,325025,19.601,20.314,0.713,participant
369032,380169,23.065,23.761,0.696,participant
409507,420916,25.594,26.307,0.713,participant
445636,458132,27.852,28.633,0.781,participant
524414,537996,32.776,33.625,0.849,participant
602920,610797,37.683,38.175,0.492,participant
633616,643938,39.601,40.246,0.645,participant
685500,696366,42.844,43.523,0.679,participant
741731,752597,46.358,47.037,0.679,participant
856095,870764,53.506,54.423,0.917,participant
