start,end,start [s],end [s],dur [s],speaker
21324,33548,1.333,2.097,0.764,participant
60713,70492,3.795,4.406,0.611,participant
97657,110152,6.104,6.885,0.781,participant
133786,146010,8.362,9.126,0.764,participant
209847,228047,13.115,14.253,1.138,participant
325840,341595,20.365,21.35,0.985,participant
523327,536095,32.708,33.506,0.798,participant
718641,736027,44.915,46.002,1.087,participant
822682,841697,51.418,52.606,1.188,participant
869949,884889,54.372,55.306,0.934,participant
973989,991646,60.874,61.978,1.104,participant
