start,end,start [s],end [s],dur [s],speaker
135,26485,0.008,1.655,1.647,participant
30016,46315,1.876,2.895,1.019,participant
69134,81629,4.321,5.102,0.781,participant
96842,107979,6.053,6.749,0.696,participant
115042,132427,7.19,8.277,1.087,participant
145195,167741,9.075,10.484,1.409,participant
190016,213106,11.876,13.319,1.443,participant
235653,244074,14.728,15.255,0.526,participant
245704,251137,15.357,15.696,0.34,participant
270967,285093,16.935,17.818,0.883,participant
302478,322308,18.905,20.144,1.239,participant
334533,356264,20.908,22.267,1.358,participant
367945,386960,22.997,24.185,1.188,participant
396196,415755,24.762,25.985,1.222,participant
470356,480679,29.397,30.042,0.645,participant
507572,519252,31.723,32.453,0.73,participant
542071,560271,33.879,35.017,1.138,participant
611341,626825,38.209,39.177,0.968,participant
676264,697453,42.267,43.591,1.324,participant
743904,763191,46.494,47.699,1.205,participant
814261,835993,50.891,52.25,1.358,participant
856095,874023,53.506,54.626,1.121,participant
890594,904719,55.662,56.545,0.883,participant
951714,967470,59.482,60.467,0.985,participant
