start,end,start [s],end [s],dur [s],speaker
15348,44142,0.959,2.759,1.8,participant
66689,85432,4.168,5.34,1.171,participant
96842,107707,6.053,6.732,0.679,participant
129711,147368,8.107,9.211,1.104,participant
179422,325297,11.214,20.331,9.117,participant
337249,374193,21.078,23.387,2.309,participant
382071,482852,23.879,30.178,6.299,participant
500237,614057,31.265,38.379,7.114,participant
619490,690662,38.718,43.166,4.448,participant
704516,771341,44.032,48.209,4.177,participant
785466,856910,49.092,53.557,4.465,participant
875382,895483,54.711,55.968,1.256,participant
896570,937860,56.036,58.616,2.581,participant
941935,958505,58.871,59.907,1.036,participant
969915,1051680,60.62,65.73,5.11,participant
1061731,1088081,66.358,68.005,1.647,participant
1092699,1108455,68.294,69.278,0.985,participant
1117147,1218743,69.822,76.171,6.35,participant
1228251,1234499,76.766,77.156,0.39,participant
