start,end,start [s],end [s],dur [s],speaker
25398,51205,1.587,3.2,1.613,SPEAKER_00
70220,132427,4.389,8.277,3.888,SPEAKER_00
144108,256027,9.007,16.002,6.995,SPEAKER_00
269609,415212,16.851,25.951,9.1,SPEAKER_00
415755,416027,25.985,26.002,0.017,SPEAKER_00
416570,439388,26.036,27.462,1.426,SPEAKER_00
447809,572224,27.988,35.764,7.776,SPEAKER_00
588794,892767,36.8,55.798,18.998,SPEAKER_00
903633,922105,56.477,57.632,1.154,SPEAKER_00
947640,1175008,59.228,73.438,14.211,SPEAKER_00
1180441,1258132,73.778,78.633,4.856,SPEAKER_00
1264108,1517555,79.007,94.847,15.84,SPEAKER_00
1531137,1571341,95.696,98.209,2.513,SPEAKER_00
1577045,1587368,98.565,99.211,0.645,SPEAKER_00
1597691,1825874,99.856,114.117,14.261,SPEAKER_00
1836468,1882376,114.779,117.649,2.869,SPEAKER_00
1888624,2002988,118.039,125.187,7.148,SPEAKER_00
2016298,2150764,126.019,134.423,8.404,SPEAKER_00
2173310,2289575,135.832,143.098,7.267,SPEAKER_00
2299898,2400407,143.744,150.025,6.282,SPEAKER_00
2426757,2452020,151.672,153.251,1.579,SPEAKER_00
2470220,2604414,154.389,162.776,8.387,SPEAKER_00
2616910,2647606,163.557,165.475,1.919,SPEAKER_00
2656027,2673140,166.002,167.071,1.07,SPEAKER_00
