start,end,start [s],end [s],dur [s],speaker
46315,70764,2.895,4.423,1.528,SPEAKER_00
180780,194091,11.299,12.131,0.832,SPEAKER_01
207130,209847,12.946,13.115,0.17,SPEAKER_00
212563,245432,13.285,15.34,2.054,SPEAKER_00
333174,357079,20.823,22.317,1.494,SPEAKER_00
365772,375551,22.861,23.472,0.611,SPEAKER_01
387232,404617,24.202,25.289,1.087,SPEAKER_00
502954,510288,31.435,31.893,0.458,SPEAKER_00
552665,579830,34.542,36.239,1.698,SPEAKER_00
588522,616502,36.783,38.531,1.749,SPEAKER_00
682241,700713,42.64,43.795,1.154,SPEAKER_02
752054,755585,47.003,47.224,0.221,SPEAKER_02
788998,808828,49.312,50.552,1.239,SPEAKER_02
902003,932427,56.375,58.277,1.902,SPEAKER_02
940033,948998,58.752,59.312,0.56,SPEAKER_02
954974,959864,59.686,59.992,0.306,SPEAKER_01
