start,end,start [s],end [s],dur [s],speaker
135,70764,0.008,4.423,4.414,SPEAKER_02
87606,140577,5.475,8.786,3.311,SPEAKER_01
150084,165025,9.38,10.314,0.934,SPEAKER_03
165025,165297,10.314,10.331,0.017,SPEAKER_01
168285,192733,10.518,12.046,1.528,SPEAKER_03
200611,203870,12.538,12.742,0.204,SPEAKER_03
210118,231578,13.132,14.474,1.341,SPEAKER_03
285636,290526,17.852,18.158,0.306,SPEAKER_00
330186,342139,20.637,21.384,0.747,SPEAKER_02
345127,349202,21.57,21.825,0.255,SPEAKER_02
352190,412224,22.012,25.764,3.752,SPEAKER_02
421460,431782,26.341,26.986,0.645,SPEAKER_02
458132,480135,28.633,30.008,1.375,SPEAKER_02
480135,495891,30.008,30.993,0.985,SPEAKER_00
495891,504040,30.993,31.503,0.509,SPEAKER_02
